Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow IAT Mean,Flow IAT Std,Packet Length Mean,Packet Length Std,Average Packet Size,Active Mean,Idle Mean,Protocol,target
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
80,2,2,12.0,12.0,26.666666666666664,43.592812863284394,6.0,0.0,7.5,0.0,0.0,6,1
105,2,2,12.0,12.0,35.0,58.02585630561604,6.0,0.0,7.5,0.0,0.0,6,1
6387878,90,113,4004.0,177182.0,31623.158415841583,339288.05816844787,888.1666666666667,927.4966262956536,892.5418719211823,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
52,2,2,12.0,12.0,17.333333333333336,29.16047553338823,6.0,0.0,7.5,0.0,0.0,6,1
45280,2,2,64.0,96.0,15093.333333333332,26138.956106419657,38.4,8.763560920082657,48.0,0.0,0.0,17,0
45017,2,2,70.0,102.0,15005.666666666668,25988.84501730181,41.4,8.763560920082657,51.75,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
247,1,3,0.0,62.0,82.33333333333334,139.1450082947043,12.4,16.97939928266015,15.5,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
117455837,44,48,8040.0,7046.0,1290723.4835164829,8565806.631512633,162.21505376344092,320.45520779931735,163.97826086956522,495473.5,58115606.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
80,1,2,0.0,12.0,40.0,53.74011537017761,3.0,3.4641016151377544,4.0,0.0,0.0,6,0
48387779,8,6,48.0,36.0,3722136.8461538474,7142964.408224418,6.0,0.0,6.428571428571429,82.0,16129160.0,6,1
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
112806822,39,0,0.0,0.0,2968600.578947368,4430877.381535001,0.0,0.0,0.0,5.75,9400562.333333334,0,0
110572459,47,48,24444.0,8052.0,1176302.7553191488,3186729.9748498546,338.49999999999994,778.1428362994873,342.06315789473683,165322.27272727276,9878435.727272728,6,0
447,4,0,129.0,0.0,149.0,256.34351952019387,35.0,17.464249196572982,43.75,0.0,0.0,6,0
49,2,0,12.0,0.0,49.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
186,1,1,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
118,2,2,12.0,12.0,39.33333333333333,34.81857741685225,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
51,2,2,12.0,12.0,17.0,27.71281292110204,6.0,0.0,7.5,0.0,0.0,6,1
100,2,2,12.0,12.0,33.33333333333333,28.04163571073081,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
105,2,2,12.0,12.0,35.0,30.049958402633447,6.0,0.0,7.5,0.0,0.0,6,1
7261442,2,8,0.0,0.0,806826.8888888889,1439471.6521121948,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
21132,2,2,76.0,154.0,7044.0,12196.235771745314,53.6,21.36117974270148,67.0,0.0,0.0,17,0
114,2,2,12.0,12.0,38.0,63.22183167229498,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
119046178,39,36,2610.0,4230.0,1608732.1351351354,3641365.595012644,90.0,216.08331726442933,91.2,331370.1818181818,10204029.272727272,6,0
83,1,2,0.0,0.0,41.5,54.447222151364144,0.0,0.0,0.0,0.0,0.0,6,0
45068979,11,10,66.0,0.0,2253448.950000001,4118728.3473030906,3.2727272727272725,3.0578831486257534,3.4285714285714284,41147.0,10005274.5,6,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
21733,2,2,58.0,166.0,7244.333333333334,12543.223283244752,50.6,29.57701810527897,63.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
106,2,2,12.0,12.0,35.33333333333333,57.735026918962575,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
5184266,5,2,18.0,0.0,864044.3333333335,2089610.610217288,2.25,3.1052950170405937,2.5714285714285716,0.0,0.0,6,0
90,2,2,12.0,12.0,30.0,50.22947341949745,6.0,0.0,7.5,0.0,0.0,6,1
97,3,2,0.0,0.0,24.25,43.873872255212056,0.0,0.0,0.0,0.0,0.0,6,0
101,2,2,12.0,12.0,33.666666666666664,27.537852736430512,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
94,2,2,12.0,12.0,31.333333333333336,53.4072404579504,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
52059425,10,4,60.0,24.0,4004571.1538461545,6396891.906112176,6.0,0.0,6.428571428571429,43.0,13014801.0,6,1
53647,1,2,0.0,12.0,26823.5,37929.9148496276,3.0,3.4641016151377544,4.0,0.0,0.0,6,0
105,2,2,12.0,12.0,35.0,58.88972745734182,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
113,2,2,12.0,12.0,37.66666666666667,63.50852961085883,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
106,2,2,12.0,12.0,35.33333333333333,58.60318535142382,6.0,0.0,7.5,0.0,0.0,6,1
39177,4,2,12.0,0.0,7835.4,17469.09297301952,1.7142857142857144,2.9277002188456,2.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
114279539,52,0,0.0,0.0,2240775.274509804,4082879.479063418,0.0,0.0,0.0,5.416666666666668,9523289.083333332,0,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
24045,2,2,112.0,274.0,8015.0,13878.057104652651,88.4,44.36552715791847,110.5,0.0,0.0,17,0
114247888,56,0,0.0,0.0,2077234.327272728,3911143.735614104,0.0,0.0,0.0,129715.16666666669,9390941.583333334,0,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
100,2,2,12.0,12.0,33.333333333333336,28.04163571073081,6.0,0.0,7.5,0.0,0.0,6,1
101,2,2,12.0,12.0,33.66666666666667,56.58032638058332,6.0,0.0,7.5,0.0,0.0,6,1
119,2,2,12.0,12.0,39.66666666666667,66.97263122599658,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
194,3,0,0.0,0.0,97.0,135.76450198781708,0.0,0.0,0.0,0.0,0.0,6,0
1582732,32,45,2760.0,7578.0,20825.42105263157,62783.77200100105,132.53846153846158,298.27689969407436,134.25974025974023,0.0,0.0,6,0
103,2,2,12.0,12.0,34.33333333333333,28.93671255228094,6.0,0.0,7.5,0.0,0.0,6,1
684757,18,14,2938.0,6916.0,22088.93548387097,48711.52074607914,298.6060606060606,493.3879647013304,307.9375,0.0,0.0,6,0
21325,2,2,116.0,564.0,7108.333333333334,12309.396424412258,147.6,122.6898528811572,184.5,0.0,0.0,17,0
14004946,4,2,24.0,12.0,2800989.2,6263143.558819221,6.0,0.0,7.0,105.0,14004841.0,6,1
119698210,34,32,1928.0,3176.0,1841510.9230769232,3880571.4829083737,76.17910447761193,208.5487317059386,77.33333333333333,40987.583333333336,9931454.583333332,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,37.0,0.0,2.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
29321236,6,2,36.0,12.0,4188748.0,7364277.0971671315,6.0,0.0,6.75,47.0,14660520.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
20704,2,2,66.0,578.0,6901.333333333334,11948.263820879303,135.4,140.21697472132252,169.25,0.0,0.0,17,0
47,2,0,12.0,0.0,47.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
100,2,2,12.0,12.0,33.33333333333333,56.0029761113937,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
55,2,2,12.0,12.0,18.333333333333336,29.16047553338823,6.0,0.0,7.5,0.0,0.0,6,1
2,3,0,18.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
148,2,2,12.0,12.0,49.33333333333333,50.639246966491655,6.0,0.0,7.5,0.0,0.0,6,1
111513481,11,5,251.0,190.0,7434232.066666665,19620704.135894604,26.294117647058822,20.036730976766,27.9375,41785.5,55714830.5,6,0
123,2,2,12.0,12.0,41.0,70.14983962918235,6.0,0.0,7.5,0.0,0.0,6,1
115548839,31,28,1042.0,1588.0,1992221.362068966,3965272.66890836,43.833333333333314,160.2355434306979,44.57627118644068,35660.181818181816,10001085.545454543,6,0
20857,2,2,82.0,114.0,6952.333333333334,12036.598412065316,47.4,8.763560920082657,59.25,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
418141,6,0,132.0,0.0,83628.2,186994.42691748863,22.0,0.0,25.66666666666667,0.0,0.0,17,0
47638,2,2,64.0,96.0,15879.333333333332,27498.61597123269,38.4,8.763560920082657,48.0,0.0,0.0,17,0
20924,2,2,90.0,146.0,6974.666666666666,12075.280880101023,56.2,15.336231610144653,70.25,0.0,0.0,17,0
45,2,0,12.0,0.0,45.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
106,1,2,0.0,12.0,53.0,70.71067811865477,3.0,3.4641016151377544,4.0,0.0,0.0,6,0
836,4,0,129.0,0.0,278.66666666666663,480.06909224957747,35.0,17.464249196572982,43.75,0.0,0.0,6,0
113029324,58,65,5038.0,43838.0,926469.8688524592,2909905.879984198,394.16129032258056,687.6003801024405,397.3658536585366,135646.81818181818,10131561.363636363,6,0
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
110,2,2,12.0,12.0,36.66666666666667,60.91250555783544,6.0,0.0,7.5,0.0,0.0,6,1
75,2,2,12.0,12.0,25.0,41.569219381653056,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
108,2,2,12.0,12.0,36.0,59.75784467331465,6.0,0.0,7.5,0.0,0.0,6,1
53,2,2,12.0,12.0,17.666666666666668,28.005951748393286,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
82587524,50,56,3202.0,6286.0,786547.8476190476,6014391.00684723,88.67289719626167,172.97615582768418,89.50943396226415,2452290.5,38805986.5,6,0
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
49,2,0,12.0,0.0,49.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
96,1,3,0.0,0.0,32.0,54.56189146281496,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
22548,2,2,64.0,128.0,7516.0,13013.763752273975,44.8,17.527121840165314,56.0,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
104,2,2,12.0,12.0,34.66666666666667,58.3123771881522,6.0,0.0,7.5,0.0,0.0,6,1
54886,1,2,6.0,12.0,27443.0,38806.02015151773,6.0,0.0,8.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
30287379,22,22,5510.0,2444.0,704357.6511627906,2572237.9187560533,176.75555555555553,488.4102297508238,180.77272727272728,58381.0,9986581.666666666,6,0
49,2,0,12.0,0.0,49.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
3,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
117234320,36,30,2852.0,1518.0,1803604.9230769232,10168167.344403904,65.2238805970149,128.028503087768,66.21212121212122,172191.5,58431548.5,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
112,2,2,12.0,12.0,37.33333333333333,62.93117934166921,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
5340476,5,2,18.0,0.0,890079.3333333335,2153359.416457983,2.25,3.1052950170405937,2.5714285714285716,0.0,0.0,6,0
20841,2,2,86.0,204.0,6947.0,12029.092858565851,66.6,32.3156308928048,83.25,0.0,0.0,17,0
20738,2,2,76.0,188.0,6912.666666666666,11966.161721008675,60.4,30.672463220289305,75.5,0.0,0.0,17,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
105,2,2,12.0,12.0,35.0,30.51229260478471,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
56629181,10,6,60.0,36.0,3775278.733333334,7712303.5258068675,6.0,0.0,6.375,666952.6666666665,18209440.666666668,6,1
20651,2,2,88.0,144.0,6883.666666666666,11918.530292503909,55.2,15.336231610144653,69.0,0.0,0.0,17,0
51,2,0,12.0,0.0,51.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
55333,2,2,90.0,146.0,18444.333333333336,31941.326292646856,56.2,15.336231610144653,70.25,0.0,0.0,17,0
119,2,2,12.0,12.0,39.66666666666667,35.92121007612819,6.0,0.0,7.5,0.0,0.0,6,1
47630,2,2,58.0,166.0,15876.666666666668,27495.729238071377,50.6,29.57701810527897,63.25,0.0,0.0,17,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
101,2,2,12.0,12.0,33.666666666666664,26.576932353703533,6.0,0.0,7.5,0.0,0.0,6,1
132,2,2,12.0,12.0,44.0,74.47818472546173,6.0,0.0,7.5,0.0,0.0,6,1
118228700,10,0,0.0,0.0,13136522.222222222,20885009.93376807,0.0,0.0,0.0,378615.0,39030951.0,0,0
115188488,52,0,0.0,0.0,2258597.803921568,4115323.103472328,0.0,0.0,0.0,5.25,9599035.0,0,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
103,2,2,12.0,12.0,34.33333333333333,56.871199506721624,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
102,2,2,12.0,12.0,34.0,28.583211855912904,6.0,0.0,7.5,0.0,0.0,6,1
118778,1,4,0.0,0.0,29694.500000000004,59386.333346430256,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
48,2,0,12.0,0.0,48.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
92146,1,1,0.0,0.0,92146.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
11,4,0,804.0,0.0,3.6666666666666665,2.8867513459481287,201.0,0.0,251.25,0.0,0.0,17,0
53,2,2,12.0,12.0,17.666666666666664,29.737742572921253,6.0,0.0,7.5,0.0,0.0,6,1
102,2,2,12.0,12.0,34.0,57.15767664977295,6.0,0.0,7.5,0.0,0.0,6,1
623,4,0,129.0,0.0,207.66666666666669,356.22511608999906,35.0,17.464249196572982,43.75,0.0,0.0,6,0
26718,4,3,24.0,0.0,4453.000000000001,10778.457236543643,3.75,3.1052950170405937,4.285714285714286,0.0,0.0,6,0
49,2,0,12.0,0.0,49.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
159,1,2,0.0,31.0,79.5,109.60155108391488,7.75,15.500000000000002,10.333333333333334,0.0,0.0,6,0
221,4,0,123.0,0.0,73.66666666666666,122.39825706820066,33.8,19.979989989987484,42.25,0.0,0.0,6,0
110,2,2,12.0,12.0,36.66666666666667,60.91250555783544,6.0,0.0,7.5,0.0,0.0,6,1
63877717,14,6,84.0,36.0,3361985.1052631573,5330256.369374637,6.0,0.0,6.3,45.5,10646232.833333332,6,1
101,2,2,12.0,12.0,33.66666666666667,56.58032638058332,6.0,0.0,7.5,0.0,0.0,6,1
138,2,2,12.0,12.0,46.0,77.94228634059948,6.0,0.0,7.5,0.0,0.0,6,1
108,2,2,12.0,12.0,36.0,61.48983655857282,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
20833,2,2,86.0,150.0,6944.333333333334,12024.474097994194,55.8,17.527121840165314,69.75,0.0,0.0,17,0
98,1,3,0.0,0.0,32.666666666666664,53.12563725107995,0.0,0.0,0.0,0.0,0.0,6,0
13,4,0,804.0,0.0,4.333333333333333,3.2145502536643185,201.0,0.0,251.25,0.0,0.0,17,0
831325,7,2,932.0,0.0,103915.625,272095.57430481643,93.2,191.7589922561941,103.55555555555556,0.0,0.0,6,0
497,4,0,129.0,0.0,165.66666666666669,283.47898217210616,35.0,17.464249196572982,43.75,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
1,2,0,813.0,0.0,1.0,0.0,540.0,462.4575656208904,810.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
21020,2,2,76.0,180.0,7006.666666666666,12130.706547160942,58.8,28.48157299026864,73.5,0.0,0.0,17,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,30.0,0.0,1.0,0.0,18.0,10.392304845413264,27.0,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
53,2,2,12.0,12.0,17.666666666666664,28.867513459481287,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
101,2,2,12.0,12.0,33.66666666666667,56.58032638058332,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,30.0,0.0,0.0,0.0,18.0,10.392304845413264,27.0,0.0,0.0,6,0
21091,2,2,72.0,200.0,7030.333333333334,12171.69837505569,61.6,35.05424368033063,77.0,0.0,0.0,17,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
184,1,2,0.0,0.0,92.0,125.86500705120544,0.0,0.0,0.0,0.0,0.0,6,0
57676394,12,2,72.0,12.0,4436645.692307692,6110442.6052078875,6.0,0.0,6.428571428571429,1.0,11535268.6,6,1
1966,4,0,129.0,0.0,655.3333333333333,1130.740612754903,35.0,17.464249196572982,43.75,0.0,0.0,6,0
65377098,14,0,0.0,0.0,5029007.538461538,9845606.331549857,0.0,0.0,0.0,2421704.666666667,19370660.33333333,6,0
557229,16,11,1681.0,6136.0,21431.884615384613,80768.28209208213,279.17857142857144,597.4126344664179,289.5185185185185,0.0,0.0,6,0
163,1,2,6.0,12.0,81.5,112.42997820866104,6.0,0.0,8.0,0.0,0.0,6,0
83,2,2,12.0,12.0,27.666666666666664,46.188021535170066,6.0,0.0,7.5,0.0,0.0,6,1
7263810,2,8,0.0,0.0,807090.0,1440556.201564434,0.0,0.0,0.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
162,1,2,6.0,12.0,81.0,113.1370849898476,6.0,0.0,8.0,0.0,0.0,6,0
46,2,0,12.0,0.0,46.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
48,2,0,12.0,0.0,48.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
7240113,2,8,0.0,0.0,804457.0,1439068.2755348163,0.0,0.0,0.0,0.0,0.0,6,0
61326021,28,24,1852.0,5652.0,1202470.9999999998,3233111.2506060717,141.5849056603773,265.8386898074632,144.30769230769232,248987.16666666663,9965190.666666668,6,0
292,4,0,129.0,0.0,97.33333333333334,163.3901261806641,35.0,17.464249196572982,43.75,0.0,0.0,6,0
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
5412812,13,8,1294.0,304.0,270640.6,1184577.587592587,72.63636363636365,165.5739068051443,76.09523809523809,109863.0,5302946.0,6,0
18428424,6,4,36.0,24.0,2047602.666666667,4717959.3041940285,6.0,0.0,6.6,1.0,14010351.0,6,1
118,2,2,12.0,12.0,39.33333333333333,66.39528095680697,6.0,0.0,7.5,0.0,0.0,6,1
111,2,2,12.0,12.0,37.0,61.48983655857282,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
158,2,2,12.0,12.0,52.66666666666667,89.48929172439198,6.0,0.0,7.5,0.0,0.0,6,1
111,2,2,12.0,12.0,37.0,61.48983655857282,6.0,0.0,7.5,0.0,0.0,6,1
911,4,0,129.0,0.0,303.66666666666663,523.3682578580147,35.0,17.464249196572982,43.75,0.0,0.0,6,0
21989,2,2,62.0,118.0,7329.666666666666,12690.158916787974,42.2,15.336231610144653,52.75,0.0,0.0,17,0
113,2,2,12.0,12.0,37.66666666666667,62.64449962553242,6.0,0.0,7.5,0.0,0.0,6,1
53647,1,2,0.0,12.0,26823.5,37929.9148496276,3.0,3.4641016151377544,4.0,0.0,0.0,6,0
1,2,0,37.0,0.0,1.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
57804351,12,2,72.0,12.0,4446488.538461538,5864882.938557749,6.0,0.0,6.428571428571429,25.2,11560836.0,6,1
116587088,78,104,2884.0,159798.0,644127.55801105,6101845.088542425,888.9726775956282,945.2694623186776,893.8571428571429,75008.0,58210434.5,6,0
31,2,2,12.0,12.0,10.333333333333332,16.165807537309522,6.0,0.0,7.5,0.0,0.0,6,1
1,2,0,31.0,0.0,1.0,0.0,20.666666666666664,17.8978583448784,31.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
14132,3,2,68.0,12.0,3533.0,7060.000330500464,18.5,13.693063937629152,22.2,0.0,0.0,6,0
117308065,40,43,7790.0,7534.0,1430586.158536585,9018443.118840614,182.42857142857133,451.5675585078381,184.6265060240964,394935.5,58117837.5,6,0
2,2,0,12.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
3,2,0,12.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
21001,2,2,94.0,206.0,7000.333333333334,12120.602886545425,69.4,30.672463220289305,86.75,0.0,0.0,17,0
96,2,2,12.0,12.0,32.0,53.6935750346352,6.0,0.0,7.5,0.0,0.0,6,1
228980,22,17,1639.0,11354.0,6025.789473684212,14231.309734711404,324.82499999999993,588.2437087614587,333.15384615384613,0.0,0.0,6,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
40923,1,1,6.0,6.0,40923.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
28766,1,1,6.0,6.0,28766.0,0.0,6.0,0.0,9.0,0.0,0.0,6,0
110,2,2,12.0,12.0,36.66666666666667,60.91250555783544,6.0,0.0,7.5,0.0,0.0,6,1
20891,2,2,92.0,170.0,6963.666666666666,12057.094356988891,61.6,21.36117974270148,77.0,0.0,0.0,17,0
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
239,5,0,80.0,0.0,59.75000000000001,116.83999030012512,14.333333333333336,12.909944487358056,17.2,0.0,0.0,6,0
102,2,2,12.0,12.0,34.0,27.784887978899608,6.0,0.0,7.5,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
112958589,42,0,0.0,0.0,2755087.536585366,4234551.574882316,0.0,0.0,0.0,216205.58333333337,9197009.75,0,0
58180151,12,6,72.0,36.0,3422361.823529412,5742266.550611388,6.0,0.0,6.333333333333332,65.75,11635977.4,6,1
0,2,0,37.0,0.0,0.0,0.0,22.666666666666664,14.433756729740644,34.0,0.0,0.0,6,0
50,2,0,12.0,0.0,50.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
54,2,2,12.0,12.0,18.0,30.315012782448235,6.0,0.0,7.5,0.0,0.0,6,1
51,2,2,12.0,12.0,17.0,27.71281292110204,6.0,0.0,7.5,0.0,0.0,6,1
75,1,2,0.0,12.0,37.5,48.790367901871775,3.0,3.4641016151377544,4.0,0.0,0.0,6,0
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
0,2,0,12.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
50,2,0,12.0,0.0,50.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
1,2,0,12.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,0.0,6,1
